pred,obj,cnt
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/IEC_61400,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/40358.html,1
https://w3id.org/i40/sto#hasPublicationDate,2017-02-01,1
https://w3id.org/i40/sto#hasOfficialResource,https://services.mesa.org/ResourceLibrary/ShowResource/0f47758b-60f0-40c6-a71b-fa7b2363fb3a,1
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Industry,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/IEC_61334,1
http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/Digital_Enhanced_Cordless_Telecommunications,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.w3.org/SPARQL,1
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/IEC,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/Systems_Modeling_Language,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/EbXML,1
https://w3id.org/i40/sto#hasClassification,https://w3id.org/i40/rami#Communications,1
https://w3id.org/i40/sto#hasTag,Modbus,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatOpenFormats,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/Digital_Enhanced_Cordless_Telecommunications,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 61804,1
http://www.w3.org/2000/01/rdf-schema#label,IEC PAS 63088,1
https://w3id.org/i40/sto#hasTag,BPEL,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/page/Business_Process_Model_and_Notation,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/MeanOfTransportation,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatComputerNetworks,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/ISO_13485,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/ComputerLanguage106899633,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/Modbus,1
http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/ISO_13485,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/MQ_Telemetry_Transport,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q1275552,1
https://w3id.org/i40/sto#hasDomain,Safety of machinery,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q623244,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/ANSI/ISA-95,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/ISO_13485,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Unified_Modeling_Language,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/Série_des_normes_ISO_9000,1
https://w3id.org/i40/sto#motivation,Information description and communication mapping for fieldbus profiles,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 62453,1
http://www.w3.org/2004/02/skos/core#altLabel,IEC 62264,1
http://www.w3.org/2002/07/owl#sameAs,http://ja.dbpedia.org/resource/Profibus,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/ISO_10303,1
https://w3id.org/i40/sto#relatedTo,https://w3id.org/i40/sto#IEC_62061,1
https://w3id.org/i40/sto#hasClassification,https://w3id.org/i40/rami#CommunicationSubModel,1
http://www.w3.org/2002/07/owl#sameAs,http://nl.dbpedia.org/resource/ANSI/ISA-95,1
https://w3id.org/i40/sto#motivation,FDT is an interface for integration of devices into a system (e.g. control system or engineering system). The standard supports factory automation as well as process automation with a wide range of fieldbus protocols. The interface defines fieldbus-independent mechanisms for accessing data and functions of the devices.,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Business_process_modelling,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/ANSI/ISA-95,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WideAreaNetwork104583477,1
http://www.w3.org/2000/01/rdf-schema#label,RIF,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 61158,1
http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/Business_Process_Modeling_Notation,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/ISA-95,1
https://w3id.org/i40/sto#hasOfficialResource,https://wiki.asam.net/display/STANDARDS/ASAM+ODS,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/40134.html,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Internet_Standards,1
https://w3id.org/i40/sto#hasTag,RDF,1
https://w3id.org/i40/sto#hasTag,Safety of machinery,1
http://www.w3.org/2002/07/owl#sameAs,http://cs.dbpedia.org/resource/COLLADA,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Business_models,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/CreditLine113379413,1
https://w3id.org/i40/sto#hasPublicationDate,2002-02-01,1
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Model,1
http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/Profibus,1
https://w3id.org/i40/sto#hasPublicationDate,2007-12-01,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Wide_area_networks,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q163701,1
https://w3id.org/i40/sto#hasOfficialResource,http://mqtt.org/,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q1149607,1
http://www.w3.org/2000/01/rdf-schema#label,OAGIS,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Medical_technology,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatSystemsModelingLanguage,1
http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/Modbus,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/ISO_14443,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Description106724763,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatLinkProtocols,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/AutomationML,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Specification106725067,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1224749,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/B2MML,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q5974096,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Feat100036762,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Identification106885083,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 62656,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 61987_X,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Engine103287733,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q6718422,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Systems_Modeling_Language,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Broadband,1
https://w3id.org/i40/sto#hasOfficialResource,http://www.etsi.org/technologies-clusters/technologies/dect,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/BS_5750,1
https://w3id.org/i40/sto#hasTag,AutomationML,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Turbine104498523,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/String107013549,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Ordering108456993,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/ASME_Y14.41,1
https://w3id.org/i40/sto#developer,https://w3id.org/i40/sto#ISO,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.asme.org/products/codes-standards/y1441-2012-digital-product-definition-data,1
https://w3id.org/i40/sto#hasTag,Automation systems and integration,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/Systems_Modeling_Language,1
http://www.w3.org/2002/07/owl#sameAs,http://id.dbpedia.org/resource/Digital_Enhanced_Cordless_Telecommunications,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/Web_Ontology_Language,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/TR-069,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/ConsumerCredit113374426,1
https://w3id.org/i40/sto#hasTag,LOPs in PA,1
https://w3id.org/i40/sto#hasTag,Information technology -- Data structure -- Unique identification for the Internet of Things,1
http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/OWL,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/SPARQL,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q826165,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatBritishStandards,1
http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/Web_Ontology_Language,1
https://w3id.org/i40/sto#hasOfficialResource,http://www.iso.org/iso/catalogue_detail.htm?csnumber=54809,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q10322548,1
http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/Web_Ontology_Language,1
https://w3id.org/i40/sto#hasDBpediaResource,http://de.dbpedia.org/page/ECl@ss,1
https://w3id.org/i40/sto#hasClassification,https://w3id.org/i40/sto#Product,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/TR-069,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/Device_Description_Language,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatBusinessModels,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:IBM_WebSphere,1
http://www.w3.org/2000/01/rdf-schema#isDefinedBy,https://www.researchgate.net/publication/220171079_ISO_15531_MANDATE_a_standardised_data_model_for_manufacturing_management,1
https://w3id.org/i40/sto#hasOfficialResource,https://webstore.iec.ch/publication/30082?lipi=urn%3Ali%3Apage%3Ad_flagship3_pulse_read%3B2vZf0%2FOGS2CeRjny8ARziQ%3D%3D,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.eclass.eu/eclasscontent/standard/overview.html.en,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/Digital_Enhanced_Cordless_Telecommunications,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Industrial_Ethernet,1
https://w3id.org/i40/sto#hasPublicationDate,2004-11-01,1
https://w3id.org/i40/sto#hasTag,PLC Open,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q1512301,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/Web_Ontology_Language,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/29557.html,1
https://w3id.org/i40/sto#hasClassification,https://w3id.org/i40/sto#SCADALevel,1
https://w3id.org/i40/sto#publisher,https://w3id.org/i40/sto#DIN,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/page/WirelessHART,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/AutomationML,1
http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/Profibus,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatComputerSecurityExploits,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Arrangement107938773,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Software_architecture,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.automationml.org/,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 19440,1
https://w3id.org/i40/sto#hasTag,SPARQL,1
http://www.w3.org/2000/01/rdf-schema#label,ebXML,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_Society_of_Mechanical_Engineers,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Knowledge_representation_languages,1
https://w3id.org/i40/sto#hasOfficialResource,http://www.27000.org/,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 24760,1
https://w3id.org/i40/sto#hasTag,B2MML,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/Collaborative_Design_Activity,1
https://w3id.org/i40/sto#motivation,"Functional description, informational representation and communication mapping of application functionality. This standard describes how a distributed control application is composed of functional units (FB), which are executed in different context. It may help to describe how functions are distributed between different I40-Components and how the execution of the functions between the different I40-Components is controled.",1
http://www.w3.org/2002/07/owl#sameAs,http://cs.dbpedia.org/resource/Resource_Description_Framework,1
https://w3id.org/i40/sto#hasOfficialResource,https://webstore.iec.ch/publication/6675,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Person100007846,1
https://w3id.org/i40/sto#motivation,Provides best practices for information security management. A critical issue for Industry 4.0 ,1
https://w3id.org/i40/sto#relatedTo,https://w3id.org/i40/sto#ISO_10303,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Application_layer_protocols,1
http://www.w3.org/2004/02/skos/core#note,The IIRA is based in this standards,1
http://www.w3.org/2002/07/owl#sameAs,http://id.dbpedia.org/resource/ISO_50001,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/ISO_19439,1
http://www.w3.org/2002/07/owl#sameAs,http://nl.dbpedia.org/resource/Veldbus,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1653426,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/EN_ISO_13849,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Terminating_bias_circuit,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatKnowledgeRepresentationLanguages,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.iso.org/standard/35431.html,1
https://w3id.org/i40/sto#hasOfficialResource,"http://www.iec.ch/dyn/www/f?p=103:38:16824039984463::::FSP_ORG_ID,FSP_APEX_PAGE,FSP_PROJECT_ID:1250,23,20929",1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/EbXML,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/page/IEC_61334,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/COLLADA,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.vdma.org/documents/105628/2244593/Inhalt+VDMA+24582_en.pdf/,1
https://w3id.org/i40/sto#hasOfficialResource,https://opcfoundation.org/about/opc-technologies/opc-ua/,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/SysML,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/IEC_60870-5-101,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/resource/AutomationML,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/Controller_Area_Network,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/Rule_Interchange_Format,1
http://www.w3.org/2002/07/owl#sameAs,http://cs.dbpedia.org/resource/SPARQL,1
http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/IEC_61850,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q5970192,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1022724,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 13374,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 61511,1
https://w3id.org/i40/sto#hasOfficialResource,http://www.etsi.org/technologies-clusters/technologies/dect/dect-ule,1
https://w3id.org/i40/sto#hasPublicationDate,2010-02-01,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 18828-2,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/Bus_de_campo,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/Feldbus,1
https://w3id.org/i40/sto#relatedTo,https://w3id.org/i40/sto#IEC_61804,1
https://w3id.org/i40/sto#hasOfficialResource,http://www.fieldbus.org/,1
http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/SPARQL,1
http://www.w3.org/2002/07/owl#sameAs,https://w3id.org/i40/sto#ISO_20140_5,1
http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/SysML,1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q126231,1
http://www.w3.org/2002/07/owl#sameAs,http://ja.dbpedia.org/resource/DECT,1
https://w3id.org/i40/sto#hasOfficialResource,http://www.bpmn.org/,1
https://w3id.org/i40/sto#hasOfficialResource,https://webstore.iec.ch/publication/5953,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q5970192,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/IEC_60870,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/ISO_13485,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WrittenCommunication106349220,1
http://www.w3.org/2002/07/owl#sameAs,http://ko.dbpedia.org/resource/IEC_61508,1
http://www.w3.org/2002/07/owl#sameAs,http://cs.dbpedia.org/resource/ISO_9000,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/Cyber_security_standards#ISA.2FIEC-62443_.28formerly_ISA-99.29,1
https://w3id.org/i40/sto#hasOfficialResource,http://www.modbus.org/,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/Business_To_Manufacturing_Markup_Language,1
https://w3id.org/i40/sto#hasTag,Identification cards -- Contactless integrated circuit cards -- Proximity cards,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/IEC_61131,1
http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/Business_Process_Model_and_Notation,1
https://w3id.org/i40/sto#developer,https://w3id.org/i40/sto#MESA,1
https://w3id.org/i40/sto#hasTag,Low Throughput Networks,1
http://www.w3.org/2000/01/rdf-schema#label,OWL,1
https://w3id.org/i40/sto#hasPublicationDate,2015-04-01,1
http://www.w3.org/2002/07/owl#sameAs,http://linked-web-apis.fit.cvut.cz/resource/sparql_protocol,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/PositiveIdentification106885389,1
http://www.w3.org/2002/07/owl#sameAs,http://cs.dbpedia.org/resource/Profibus,1
http://www.w3.org/2002/07/owl#sameAs,http://eu.dbpedia.org/resource/OWL,1
https://w3id.org/i40/sto#hasTag,ISA-88,1
https://w3id.org/i40/sto#hasPublicationDate,2003-10-26,1
http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/MQTT,1
http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Fieldbus,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q1514790,1
http://www.w3.org/2004/02/skos/core#altLabel,B2MML,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatDataInterchangeStandards,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Web_Ontology_Language,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:3D_graphics_software,1
http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/DECT,1
https://w3id.org/i40/sto#hasPublicationDate,2000-06-01,1
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Middleware,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.oasis-open.org/committees/tc_home.php?wg_abbrev=wsbpel,1
http://purl.org/dc/terms/subject,"http://dbpedia.org/resource/Category:School_of_Computer_Science,_University_of_Manchester",1
http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q1224749,1
https://w3id.org/i40/sto#hasOfficialResource,http://www.oagi.org/dnn2/DownloadsandResources/OAGIS100PublicDownload.aspx,1
http://www.w3.org/2002/07/owl#sameAs,http://pl.dbpedia.org/resource/IEC_61850,1
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/ISO,1
https://w3id.org/i40/sto#hasDBpediaResource,http://dbpedia.org/page/Fieldbus,1
http://www.w3.org/2002/07/owl#sameAs,http://ja.dbpedia.org/resource/SPARQL,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 13485,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Knowledge_representation,1
http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/IEC_62264,1
http://www.w3.org/2000/01/rdf-schema#label,BPEL,1
https://w3id.org/i40/sto#hasWikipediaArticle,https://en.wikipedia.org/wiki/ISA-88,1
http://www.w3.org/2000/01/rdf-schema#label,VDMA 24582,1
http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/Business_Process_Execution_Language,1
http://www.w3.org/2000/01/rdf-schema#label,ISO 29161,1
http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/CEI_61131,1
http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q787631,1
https://w3id.org/i40/sto#hasOfficialResource,https://www.isa.org/isa95/,1
http://www.w3.org/2000/01/rdf-schema#label,IEC 60131,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatProgrammingLanguages,1
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Ontology_languages,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/CausalAgent100007347,1
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatWideAreaNetworks,1
